,2,3,24,25
47269,102,102,48,49
47270,52,53,55,51
47271,55,101,48,53
47272,48,51,52,57
47273,48,51,98,56
47274,98,48,101,49
47275,102,102,48,49
47276,48,51,102,97
47277,102,102,48,49
47278,48,48,100,100
47279,57,54,98,100
47280,48,48,100,100
47281,102,102,48,49
47282,102,102,48,49
47283,48,51,57,97
47284,99,101,55,98
47285,102,102,48,49
47286,48,48,100,100
47287,48,56,100,100
47288,53,99,53,53
47289,102,102,48,49
47290,48,48,100,100
47291,102,102,48,49
47292,48,48,100,100
47293,102,102,48,49
47294,102,102,48,49
47295,55,51,51,51
47296,48,48,100,100
47297,102,50,98,98
47298,48,49,100,100
47299,48,48,100,100
47300,102,102,48,49
47301,102,102,48,49
47302,48,48,100,100
47303,52,53,50,100
47304,48,48,100,100
47305,48,53,52,57
47306,48,48,100,100
47307,48,51,101,53
47308,48,48,100,100
47309,102,102,48,49
47310,53,52,50,48
47311,102,102,48,49
47312,48,48,100,100
47313,48,48,100,100
47314,48,51,51,53
47315,54,55,97,50
47316,48,49,100,100
47317,51,52,48,48
47318,48,48,100,100
47319,48,48,100,100
47320,102,102,48,49
47321,102,102,48,49
47322,50,97,51,98
47323,48,56,100,100
47324,48,56,48,100
47325,53,52,50,48
47326,54,51,102,54
47327,48,48,100,100
47328,53,52,50,48
47329,48,48,100,100
47330,48,51,51,54
47331,48,48,100,100
47332,49,52,102,99
47333,49,99,98,97
47334,52,53,50,100
47335,48,51,53,50
47336,48,48,100,100
47337,102,102,48,49
47338,57,99,50,53
47339,102,102,48,49
47340,48,48,100,100
47341,48,48,100,100
47342,102,102,48,49
47343,102,102,48,49
47344,48,48,100,100
47345,98,98,50,52
47346,102,102,48,49
47347,50,102,52,53
47348,48,51,50,56
47349,98,49,98,97
47350,48,48,100,100
47351,48,48,100,100
47352,102,102,48,49
47353,48,48,100,100
47354,48,48,100,100
47355,48,48,100,100
47356,102,102,48,49
47357,48,48,100,100
47358,48,48,100,100
47359,48,51,56,54
47360,53,53,54,100
47361,102,102,48,49
47362,50,56,101,101
47363,102,102,48,49
47364,55,97,98,51
47365,102,102,48,49
47366,48,56,100,100
47367,48,48,100,100
47368,102,102,48,49
47369,48,51,100,97
47370,53,52,50,48
47371,48,57,100,100
47372,102,102,48,49
47373,48,51,57,99
47374,48,49,100,100
47375,48,48,100,100
47376,48,48,100,100
47377,102,102,48,49
47378,48,49,48,48
47379,48,48,100,100
47380,48,57,100,100
47381,48,48,100,100
47382,51,52,48,48
47383,99,55,56,52
47384,102,102,48,49
47385,48,99,100,98
47386,54,98,52,48
47387,48,48,100,100
47388,102,102,48,49
47389,48,51,54,52
47390,48,51,101,101
47391,53,53,54,100
47392,48,48,100,100
47393,102,102,48,49
47394,98,56,54,54
47395,55,52,52,48
47396,48,48,100,100
47397,102,102,48,49
47398,102,102,48,49
47399,52,53,55,51
47400,48,48,100,100
47401,48,51,54,50
47402,48,48,100,100
47403,55,51,99,99
47404,52,53,55,51
47405,48,48,100,100
47406,53,52,50,48
47407,48,48,100,100
47408,48,48,100,100
47409,102,102,48,49
47410,48,49,52,100
47411,102,102,48,49
47412,49,100,54,52
47413,100,54,97,55
47414,102,102,48,49
47415,52,53,50,100
47416,53,53,54,100
47417,48,48,100,100
47418,48,51,54,99
47419,48,48,100,100
47420,48,51,50,102
47421,53,53,54,100
47422,102,102,48,49
47423,51,52,48,48
47424,55,102,50,56
47425,48,49,100,100
47426,56,50,99,102
47427,48,51,49,51
47428,55,51,52,54
47429,51,97,51,100
47430,48,48,100,100
47431,52,53,55,51
47432,48,48,100,100
47433,99,52,99,55
47434,48,56,100,100
47435,53,53,54,100
47436,51,100,50,97
47437,48,48,100,100
47438,52,53,55,51
47439,53,52,50,48
47440,100,55,100,54
47441,102,102,48,49
47442,48,51,51,52
47443,55,56,102,48
47444,48,51,50,97
47445,101,100,100,101
47446,100,51,101,102
47447,53,52,50,48
47448,48,51,101,100
47449,48,51,52,98
47450,48,56,100,100
47451,48,51,49,55
47452,54,98,98,102
47453,102,102,48,49
47454,97,55,50,48
47455,52,97,99,99
47456,48,48,100,100
47457,48,48,100,100
47458,48,51,50,48
47459,48,51,51,52
47460,48,51,50,101
47461,48,51,53,99
47462,102,102,48,49
47463,102,102,48,49
47464,54,53,57,101
47465,48,51,97,97
47466,102,102,48,49
47467,48,55,97,99
47468,52,53,55,51
47469,48,48,100,100
47470,48,51,100,55
47471,48,48,100,100
47472,101,57,56,49
47473,48,51,50,53
47474,48,49,100,100
47475,102,102,48,49
47476,48,48,100,100
47477,50,50,52,57
47478,48,48,100,100
47479,51,50,101,56
47480,102,102,48,49
47481,48,48,100,100
47482,48,100,55,51
47483,53,53,54,100
47484,102,102,48,49
47485,54,101,51,56
47486,48,48,100,100
47487,52,53,55,51
47488,48,51,100,49
47489,48,48,100,100
47490,48,48,100,100
47491,52,53,55,51
47492,48,51,48,50
47493,48,51,55,97
47494,48,52,100,99
47495,48,51,48,97
47496,102,49,54,55
47497,48,48,100,100
47498,102,102,48,49
47499,52,101,57,99
47500,56,53,100,51
47501,48,51,52,49
47502,55,97,102,57
47503,48,48,100,100
47504,48,51,56,56
47505,48,49,100,100
47506,54,97,49,51
47507,52,53,55,51
47508,52,53,55,51
47509,48,48,100,100
47510,48,56,100,100
47511,48,48,100,100
47512,99,57,51,49
47513,102,102,48,49
47514,102,102,48,49
47515,48,48,100,100
47516,102,102,48,49
47517,102,102,48,49
47518,48,48,100,100
47519,102,102,48,49
47520,102,102,48,49
47521,48,48,100,100
47522,50,50,52,57
47523,48,48,100,100
47524,97,50,102,97
47525,48,51,48,49
47526,48,51,100,99
47527,48,50,102,100
47528,48,51,49,55
47529,102,102,48,49
47530,48,98,98,102
47531,48,49,100,100
47532,48,49,100,100
47533,48,49,100,100
47534,48,57,100,100
47535,48,57,100,100
47536,50,51,52,99
47537,53,52,50,48
47538,48,51,48,100
47539,48,51,55,56
47540,102,102,48,49
47541,99,51,49,53
47542,48,48,100,100
47543,53,52,50,48
47544,102,102,48,49
47545,48,49,100,100
47546,53,53,54,100
47547,48,51,98,98
47548,102,102,48,49
47549,48,51,55,48
47550,102,102,48,49
47551,102,102,48,49
47552,48,51,57,48
47553,48,51,52,51
47554,55,100,55,98
47555,48,48,100,100
47556,52,53,50,100
47557,53,53,54,100
47558,102,102,48,49
47559,48,51,55,54
47560,102,102,48,49
47561,48,55,97,99
47562,48,48,100,100
47563,48,48,100,100
47564,48,48,100,100
47565,48,48,100,100
47566,48,48,100,100
47567,48,48,100,100
47568,48,48,100,100
47569,53,52,50,48
47570,55,55,102,101
47571,48,51,52,49
47572,48,48,100,100
47573,51,54,100,51
47574,102,102,48,49
47575,52,54,98,101
47576,48,48,100,100
47577,48,51,49,50
47578,48,48,100,100
47579,50,99,49,55
47580,48,48,100,100
47581,48,48,100,100
47582,52,53,50,100
47583,49,54,97,51
47584,48,57,99,55
47585,48,57,100,100
47586,48,51,49,49
47587,48,48,100,100
47588,48,48,100,100
47589,55,51,49,54
47590,48,48,100,100
47591,48,57,100,100
47592,102,56,53,51
47593,52,53,55,51
47594,48,51,100,100
47595,48,48,100,100
47596,56,97,48,54
47597,48,48,100,100
47598,48,48,100,100
47599,48,56,100,100
47600,52,52,48,52
47601,48,48,100,100
47602,51,52,48,48
47603,48,48,100,100
47604,101,102,99,51
47605,48,49,100,100
47606,102,102,48,49
47607,48,48,100,100
47608,55,51,48,100
47609,48,53,51,53
47610,48,48,100,100
47611,48,51,101,53
47612,102,102,48,49
47613,48,48,100,100
47614,102,102,48,49
47615,48,48,100,100
47616,98,97,97,51
47617,48,48,100,100
47618,53,53,54,100
47619,48,48,100,100
47620,48,51,50,99
47621,102,102,48,49
47622,102,97,102,52
47623,48,56,100,100
47624,53,53,54,100
47625,102,102,48,49
47626,48,48,100,100
47627,101,56,54,98
47628,102,102,48,49
47629,48,48,100,100
47630,48,51,48,52
47631,102,102,48,49
47632,48,48,100,100
47633,48,56,100,100
47634,102,53,99,99
47635,48,56,100,100
47636,50,50,52,57
47637,48,57,100,100
47638,52,53,55,51
47639,48,56,100,100
47640,48,51,50,100
47641,48,48,100,100
47642,48,48,100,100
47643,48,49,100,100
47644,99,101,53,54
47645,50,50,52,57
47646,57,57,99,56
47647,51,52,48,48
47648,48,49,100,100
47649,48,48,100,100
47650,53,52,56,100
47651,102,102,48,49
47652,102,102,48,49
47653,102,102,48,49
47654,48,51,55,100
47655,48,49,100,100
47656,102,102,48,49
47657,48,51,100,101
47658,48,51,99,50
47659,48,48,100,100
47660,102,102,48,49
47661,102,102,48,49
47662,48,48,48,48
47663,48,48,100,100
47664,48,48,100,100
47665,48,48,100,100
47666,48,48,100,100
47667,48,48,48,48
47668,48,48,100,100
47669,48,48,100,100
47670,102,102,48,49
47671,102,102,48,49
47672,48,48,48,48
47673,48,48,100,100
47674,48,51,52,56
47675,48,48,100,100
47676,102,102,48,49
47677,102,102,48,49
47678,48,48,100,100
47679,102,102,48,49
47680,48,48,100,100
47681,102,102,48,49
47682,102,102,48,49
47683,48,49,100,100
47684,48,56,100,100
47685,48,51,56,52
47686,102,102,48,49
47687,50,50,51,100
47688,97,52,56,98
47689,102,102,48,49
47690,48,57,100,100
47691,102,102,48,49
47692,52,48,102,97
47693,48,51,51,99
47694,48,49,100,100
47695,102,102,48,49
47696,102,101,98,54
47697,48,48,100,100
47698,48,48,100,100
47699,51,56,99,99
47700,48,49,100,100
47701,48,51,51,97
47702,48,51,49,100
47703,52,53,55,51
47704,53,52,50,48
47705,102,102,48,49
47706,48,48,100,100
47707,48,48,100,100
47708,48,48,100,100
47709,99,97,56,52
47710,102,102,48,49
47711,48,48,100,100
47712,52,53,55,51
47713,48,48,100,100
47714,53,55,101,52
47715,48,48,100,100
47716,48,51,57,56
47717,48,48,100,100
47718,101,50,49,56
47719,48,51,97,98
47720,102,102,48,49
47721,48,48,100,100
47722,48,48,100,100
47723,54,52,53,51
47724,48,48,100,100
47725,48,48,100,100
47726,48,48,100,100
47727,53,53,54,100
47728,48,48,100,100
47729,48,49,100,100
47730,54,51,97,57
47731,50,50,52,57
47732,48,51,57,51
47733,102,102,48,49
47734,99,55,50,101
47735,48,48,100,100
47736,102,102,48,49
47737,48,100,50,57
47738,48,51,97,101
47739,48,51,102,97
47740,48,51,49,102
47741,48,48,100,100
47742,52,53,50,100
47743,102,102,48,49
47744,48,48,100,100
47745,50,50,52,57
47746,56,51,51,98
47747,48,48,100,100
47748,48,51,56,54
47749,102,102,48,49
47750,48,48,100,100
47751,57,55,57,98
47752,100,57,100,98
47753,48,48,100,100
47754,48,51,51,49
47755,102,102,48,49
47756,48,48,100,100
47757,52,52,100,100
47758,48,48,100,100
47759,48,48,100,100
47760,53,52,50,48
47761,53,52,50,48
47762,48,51,50,100
47763,48,48,100,100
47764,52,53,50,100
47765,48,49,100,100
47766,48,48,100,100
47767,50,50,52,57
47768,48,57,100,100
47769,48,48,100,100
47770,48,48,100,100
47771,102,55,98,56
47772,48,48,100,100
47773,48,51,97,51
47774,48,48,100,100
47775,102,102,48,49
47776,50,50,52,57
47777,48,48,100,100
47778,52,53,54,100
47779,48,48,100,100
47780,100,50,54,53
47781,102,102,48,49
47782,53,99,48,48
47783,48,51,56,52
47784,55,48,54,100
47785,99,52,56,55
47786,56,52,101,54
47787,52,53,50,100
47788,102,102,48,49
47789,53,53,54,100
47790,48,48,100,100
47791,48,48,100,100
47792,48,48,100,100
47793,102,102,48,49
47794,102,102,48,49
47795,48,48,100,100
47796,48,48,100,100
47797,102,102,48,49
47798,48,51,57,55
47799,102,102,48,49
47800,53,54,100,99
47801,48,48,100,100
47802,48,48,100,100
47803,48,49,100,100
47804,48,51,49,48
47805,102,102,48,49
47806,102,102,48,49
47807,102,102,48,49
47808,102,102,48,49
47809,48,48,100,100
47810,48,49,100,100
47811,48,48,100,100
47812,48,48,100,100
47813,100,101,98,51
47814,48,48,100,100
47815,48,51,50,52
47816,57,50,53,56
47817,48,51,100,48
47818,53,53,54,100
47819,51,52,48,48
47820,97,99,48,49
47821,53,53,54,100
47822,99,57,54,52
47823,102,102,48,49
47824,48,48,100,100
47825,102,102,48,49
47826,54,49,48,48
47827,52,53,55,51
47828,48,48,100,100
47829,48,51,100,52
47830,48,51,53,52
47831,48,49,55,57
47832,48,49,100,100
47833,49,100,50,97
47834,48,51,56,51
47835,102,102,48,49
47836,102,102,48,49
47837,102,102,48,49
47838,48,57,100,100
47839,53,57,99,98
47840,102,102,48,49
47841,48,48,100,100
47842,48,49,100,100
47843,49,56,48,100
47844,48,56,100,100
47845,48,49,100,100
47846,48,50,51,54
47847,54,55,99,102
47848,52,53,54,100
47849,99,52,48,53
47850,53,53,54,100
47851,48,51,57,97
47852,48,48,100,100
47853,48,51,55,102
47854,48,51,57,98
47855,102,102,48,49
47856,48,48,100,100
47857,52,53,55,51
47858,48,56,100,100
47859,55,102,56,52
47860,48,57,100,100
47861,102,102,48,49
47862,48,57,100,100
47863,48,49,100,100
47864,102,102,48,49
47865,48,48,100,100
47866,48,48,100,100
47867,53,101,98,97
47868,48,51,100,101
47869,52,53,55,51
47870,48,48,100,100
47871,57,100,52,56
47872,102,102,48,49
47873,55,102,102,56
47874,48,56,100,100
47875,53,53,54,100
47876,50,50,52,57
47877,51,52,48,48
47878,102,102,48,49
47879,52,53,55,51
47880,102,102,48,49
47881,48,48,100,100
47882,53,52,50,48
47883,48,57,100,100
47884,48,57,100,100
47885,55,51,55,49
47886,48,49,100,100
47887,99,49,101,100
47888,48,48,100,100
47889,53,53,54,100
47890,48,51,50,99
47891,100,100,49,52
47892,102,102,48,49
47893,102,102,48,49
47894,48,48,100,100
47895,52,53,50,100
47896,102,102,48,49
47897,48,48,100,100
47898,102,102,48,49
47899,52,53,50,100
47900,48,51,50,97
47901,102,102,48,49
47902,48,51,48,49
47903,48,51,55,102
47904,48,48,100,100
47905,102,102,48,49
47906,102,102,48,49
47907,48,48,100,100
47908,102,102,48,49
47909,53,98,50,100
47910,51,52,48,48
47911,102,102,48,49
47912,48,51,54,48
47913,52,102,99,50
47914,48,51,49,52
47915,102,102,48,49
47916,48,48,100,100
47917,102,102,48,49
47918,48,48,100,100
47919,48,49,100,100
47920,48,54,56,97
47921,48,48,100,100
47922,48,51,54,101
47923,57,54,53,98
47924,57,49,102,100
47925,51,52,48,48
47926,102,102,48,49
47927,52,102,49,48
47928,48,51,55,56
47929,56,53,57,49
47930,48,49,100,100
47931,48,48,100,100
47932,102,102,48,49
47933,100,53,52,97
47934,48,48,100,100
47935,48,48,100,100
47936,102,102,48,49
47937,48,48,100,100
47938,48,56,100,100
47939,48,48,100,100
47940,52,53,55,51
47941,102,102,48,49
47942,48,48,100,100
47943,48,49,100,100
47944,48,56,100,100
47945,51,99,51,49
47946,53,53,54,100
47947,48,48,100,100
47948,53,52,50,48
47949,102,102,48,49
47950,102,102,48,49
47951,48,48,100,100
47952,48,57,51,56
47953,48,48,100,100
47954,102,102,48,49
47955,48,48,100,100
47956,102,102,48,49
47957,48,48,100,100
47958,97,57,102,54
47959,48,48,100,100
47960,48,51,49,55
47961,102,102,48,49
47962,102,100,55,49
47963,51,52,48,48
47964,52,53,55,51
47965,102,102,48,49
47966,100,97,99,102
47967,51,52,48,48
47968,48,48,100,100
47969,52,53,55,51
47970,52,53,50,100
47971,56,51,100,52
47972,48,48,100,100
47973,54,102,56,100
47974,102,102,48,49
47975,102,102,48,49
47976,102,102,48,49
47977,48,48,100,100
47978,55,50,101,100
47979,48,51,98,57
47980,48,48,100,100
47981,48,48,100,100
47982,48,48,100,100
47983,102,102,48,49
47984,98,52,49,98
47985,102,102,48,49
47986,48,55,97,99
47987,57,50,57,53
47988,48,51,48,49
47989,48,48,100,100
47990,99,56,54,97
47991,52,53,55,51
47992,48,51,97,57
47993,52,53,55,51
47994,48,51,51,50
47995,48,57,100,100
47996,48,48,100,100
47997,57,57,102,102
47998,53,100,54,98
47999,48,48,100,100
48000,102,102,48,49
48001,97,50,57,51
48002,48,48,100,100
48003,98,53,99,52
48004,48,48,100,100
48005,48,48,100,100
48006,100,54,99,99
48007,102,102,48,49
48008,48,51,100,98
48009,48,48,100,100
48010,48,48,100,100
48011,48,48,100,100
48012,48,48,100,100
48013,52,56,52,49
48014,51,52,48,48
48015,48,48,100,100
48016,55,54,55,56
48017,102,102,48,49
48018,48,51,102,56
48019,48,48,100,100
48020,102,102,48,49
48021,53,53,54,100
48022,48,55,97,99
48023,102,102,48,49
48024,50,50,52,57
48025,49,100,49,98
48026,49,49,102,51
48027,53,53,54,100
48028,102,102,48,49
48029,50,50,52,57
48030,48,49,100,100
48031,102,102,48,49
48032,48,48,100,100
48033,48,48,100,100
48034,53,52,50,48
48035,48,51,98,97
48036,48,48,100,100
48037,48,48,100,100
48038,48,51,55,102
48039,48,51,49,52
48040,48,48,100,100
48041,102,102,48,49
48042,48,49,100,100
48043,51,54,98,56
48044,102,102,48,49
48045,53,52,50,48
48046,50,50,52,57
48047,48,48,100,100
48048,48,51,55,54
48049,53,53,54,100
48050,102,102,48,49
48051,48,48,100,100
48052,48,48,100,100
48053,48,49,100,100
48054,48,52,49,53
48055,48,48,100,100
48056,102,102,48,49
48057,57,55,56,97
48058,52,53,50,100
48059,48,48,100,100
48060,48,48,100,100
48061,52,53,54,100
48062,48,48,100,100
48063,102,102,48,49
48064,48,48,100,100
48065,48,48,100,100
48066,102,102,48,49
48067,48,48,100,100
48068,102,102,48,49
48069,50,98,57,51
48070,102,102,48,49
48071,48,48,100,100
48072,48,56,100,100
48073,98,97,51,97
48074,102,102,48,49
48075,48,48,100,100
48076,48,49,100,100
48077,48,48,100,100
48078,56,100,54,49
48079,102,102,48,49
48080,48,49,100,100
48081,48,48,100,100
48082,50,50,52,57
48083,102,102,48,49
48084,48,48,100,100
48085,48,51,98,48
48086,98,49,52,101
48087,48,51,56,102
48088,52,53,55,51
48089,102,102,48,49
48090,48,48,100,100
48091,48,48,100,100
48092,48,56,100,100
48093,49,101,52,49
48094,48,48,100,100
48095,48,48,100,100
48096,48,51,98,50
48097,48,48,100,100
48098,98,98,102,53
48099,102,102,48,49
48100,102,102,48,49
48101,48,48,100,100
48102,102,102,48,49
48103,52,53,55,51
48104,53,53,54,100
48105,102,102,48,49
48106,102,102,48,49
48107,102,102,48,49
48108,102,102,48,49
48109,48,57,100,100
48110,48,48,100,100
48111,51,51,50,98
48112,102,102,48,49
48113,102,102,48,49
48114,53,52,50,48
48115,102,102,48,49
48116,48,56,100,100
48117,48,49,100,100
48118,102,102,48,49
48119,102,102,48,49
48120,48,50,54,48
48121,48,48,56,99
48122,102,102,48,49
48123,48,51,51,54
48124,48,51,48,55
48125,52,53,55,51
48126,48,49,100,100
48127,52,53,55,51
48128,51,52,48,48
48129,99,51,101,50
48130,48,49,100,100
48131,100,102,57,54
48132,48,51,51,98
48133,48,48,100,100
48134,102,102,48,49
48135,48,51,97,99
48136,48,48,100,100
48137,48,51,50,99
48138,48,51,55,98
48139,51,52,48,48
48140,48,49,100,100
48141,102,102,48,49
48142,102,102,48,49
48143,48,49,100,100
48144,52,53,50,100
48145,48,48,100,100
48146,48,48,100,100
48147,102,102,48,49
48148,48,48,100,100
48149,48,51,98,101
48150,53,53,54,100
48151,48,51,55,99
48152,48,48,100,100
48153,102,102,48,49
48154,48,48,100,100
48155,102,102,48,49
48156,50,50,52,57
48157,48,49,100,100
48158,48,51,99,97
48159,102,102,48,49
48160,48,48,100,100
48161,48,48,100,100
48162,102,102,48,49
48163,49,57,51,53
48164,48,51,54,50
48165,48,51,50,53
48166,48,48,100,100
48167,48,49,100,100
48168,102,102,48,49
48169,48,49,100,100
48170,48,48,100,100
48171,102,102,48,49
48172,48,48,100,100
48173,52,53,50,100
48174,102,102,48,49
48175,48,55,97,99
48176,99,100,55,101
48177,48,48,100,100
48178,48,48,100,100
48179,102,102,48,49
48180,53,52,50,48
48181,102,102,48,49
48182,48,48,100,100
48183,51,48,50,101
48184,48,48,100,100
48185,48,56,100,100
48186,55,49,57,102
48187,102,102,48,49
48188,48,51,52,98
48189,102,102,48,49
48190,102,102,48,49
48191,48,48,100,100
48192,48,48,100,100
48193,48,51,52,54
48194,48,48,100,100
48195,48,48,100,100
48196,53,52,50,48
48197,52,53,55,51
48198,48,48,100,100
48199,48,48,100,100
48200,53,53,54,100
48201,102,102,48,49
48202,48,48,100,100
48203,48,48,100,100
48204,50,50,52,57
48205,102,102,48,49
48206,48,48,100,100
48207,102,102,48,49
48208,102,102,48,49
48209,48,56,100,100
48210,53,53,54,100
48211,102,102,48,49
48212,102,102,48,49
48213,102,102,48,49
48214,48,55,97,99
48215,99,52,99,51
48216,48,48,100,100
48217,101,51,52,52
48218,48,49,100,100
48219,48,49,100,100
48220,102,102,48,49
48221,48,52,49,56
48222,51,100,49,56
48223,48,48,100,100
48224,102,102,48,49
48225,48,48,100,100
48226,53,52,50,48
48227,48,48,100,100
48228,51,52,48,48
48229,48,48,100,100
48230,48,48,100,100
48231,48,51,48,51
48232,48,56,100,100
48233,48,51,102,100
48234,52,53,55,51
48235,48,48,100,100
48236,48,51,55,54
48237,48,48,100,100
48238,48,48,100,100
48239,48,56,100,100
48240,48,48,100,100
48241,48,48,100,100
48242,53,100,100,57
48243,48,52,56,101
48244,52,53,54,100
48245,48,57,100,100
48246,48,51,55,50
48247,102,102,48,49
48248,48,48,100,100
48249,102,55,101,49
48250,49,51,48,97
48251,102,102,48,49
48252,48,48,100,100
48253,48,48,100,100
48254,48,48,100,100
48255,55,97,57,102
48256,48,57,100,100
48257,48,51,98,56
48258,52,53,55,51
48259,102,102,48,49
48260,102,102,48,49
48261,102,102,48,49
48262,48,48,100,100
48263,48,48,100,100
48264,102,102,48,49
48265,102,102,48,49
48266,48,48,100,100
48267,54,56,98,101
48268,48,51,55,50
48269,52,53,55,51
48270,48,49,100,100
48271,101,51,98,57
48272,52,53,55,51
48273,48,48,100,100
48274,53,52,50,48
48275,48,49,100,100
48276,54,55,102,55
48277,102,102,48,49
48278,53,52,50,48
48279,53,53,54,100
48280,48,49,97,51
48281,48,48,100,100
48282,48,49,100,100
48283,48,49,100,100
48284,53,52,50,48
48285,48,48,100,100
48286,53,52,50,48
48287,48,48,100,100
48288,55,54,51,48
48289,53,52,50,48
48290,102,102,48,49
48291,102,102,48,49
48292,101,102,57,51
48293,48,51,98,52
48294,48,48,100,100
48295,52,53,50,100
48296,48,49,100,100
48297,102,102,48,49
48298,98,49,102,56
48299,48,48,100,100
48300,102,102,48,49
48301,102,102,48,49
48302,48,48,100,100
48303,48,51,102,53
48304,102,102,48,49
48305,48,49,100,100
48306,48,48,100,100
48307,97,100,101,100
48308,100,54,54,48
48309,48,48,100,100
48310,53,101,100,57
48311,48,51,51,97
48312,102,102,48,49
48313,50,50,52,57
48314,48,51,50,51
48315,51,52,48,48
48316,102,102,48,49
48317,102,102,48,49
48318,102,102,48,49
48319,102,102,48,49
48320,102,102,48,49
48321,48,51,50,50
48322,48,56,100,100
48323,48,48,100,100
